Cumberland Packing Corp.,0002451596,United States of America
CUP&CINO; Kaffeesystem- Vertrieb GmbH & Co. KG,0002235543,Germany
Fresystem SpA Cupiello,0002353471,Italy
Curcija,0040066199,Argentina
Curly & Smooth Licencing & Trading GmbH & Co. KG,0011109623,Germany
CV. Pasific Harvest,0040149135,Indonesia
Coconut Business GmbH,0002480098,Germany
"Cynara EU, SLU",0040144661,Spain
Cyprea Marine Foods Pvt Ltd,0040197912,Maldives
"Ministry of Energy, Commerce, Industry & Tourism, Nicosia-Cyprus",0001281518,Cyprus
CZ SOCIETA' AGRICOLA - CANEVARI & ZUCCA,0040190599,Italy
D & D Srl,0040194997,Italy
"Industrial Quesera Cuquerella, S.L.",0001711997,Spain
D&H; Global Co.,0040191900,"Korea, Republic of"
D&M; Cakes (Grahams Bakery),0040195268,United Kingdom
D&P; Feinkost GmbH,0013238717,Germany
D'Addato Agroalimentare Snc,0040190621,Italy
D'Amato Agroalimentare SrL,0040197774,Italy
D & D Italia SPA-D'Amico,0002504272,Italy
D'Arta,0001835157,Belgium
D.C. Paper & Plastic Industries Ltd.,0002442603,Israel
D.M. Exporters,0014456751,India
D.S. Boom Fine Food Manufacturers B.V.,0000175919,Netherlands
D10 Solutions AG,0014534508,Germany
Da Re SpA,0002400236,Italy
Daan Yilong Sunflower Ltd.,0040140783,Hong Kong
"Iniciativas Comerciales Dadyma, S.L.",0012354310,Spain
Daesang Corporation,0015402644,"Korea, Republic of"
Daesang FNF Corp.,0040110311,"Korea, Republic of"
DagangAsia Net Sdn Bhd,0040144705,Malaysia
Dagyudan Tarim Gida Insaat Sanayi Dis Ticaret Ltd Sti,0040192762,Turkey
Daily Choice Union of Hellenic Chambers of Commerce,0040145240,Greece
Daily Dairy Holland B.V.,0016129922,Netherlands
"DAIRY 4 FUN, s.r.o.",0040101820,Czech Republic
Dairy Auctions Online,0040138062,Netherlands
"Dairy Celeia, d.o.o.",0010502550,Slovenia
Dairy Group in Lowicz Okregowa Spoldzielnia Mleczarska w Lowiczu,0002318021,Poland
Dairy Plus,0010381153,Thailand
Dal Colle Industria Dolciaria S.p.A.,0001330144,Italy
Dale Farm Ltd.,0002481757,United Kingdom
Cooperativa dos Suinocultores de Encantado Ltda - COSUEL Dalia Alimentos,0040067836,Brazil
Dalia Foods,0040189629,Morocco
"Dalian Beidahuang Ouya International Trade Co., Ltd.",0015406997,China
"Dalian East Dawn Agricultural Products Imp. & Exp. Co., Ltd.",0040193903,China
"Dalian Feihong Trade Co., Ltd.",0040193905,China
"Dalian Gindy Oil  & Foodstuffs Co., Ltd.",0040190365,China
Dalian Good Fortunes Imp. & Exp. Co. Ltd,0040143644,China
Dalian Goodluck Agricultural Products Co. Ltd.,0040143398,China
"Dalian Guanghe Agricultural Products Co., Ltd",0016429694,China
"Dalian Happy Farm Natural Products Co., Ltd.",0040109770,China
Dalian Happy Fortunes Trading Co.Ltd.,0002454356,China
"Dalian Import and Export Co., Ltd.",0040190752,China
"Dalian J&N; Foods Co., Ltd.",0040016673,China
"Dalian Jiahong Brothers Intl Trading Co., Ltd",0040109930,China
Dalian Jiayuan Imp. & Exp. Corp. Ltd.,0016429744,China
"Dalian Jinbaiwei Flour Products Co., Ltd",0040071041,China
"Dalian JinYu Foods Co., Ltd.",0040015546,China
"Dalian Kuoshen Bio-Fermenting Products Co., Ltd.",0040194243,China
"Dalian Leasun Food Co., Ltd.",0012575687,China
"Dalian Lebid Import & Export Co., Ltd.",0040189683,China
"Dalian Linkwide Agro Trading Co., Ltd",0040109995,China
"Dalian Longterm Foods Co., Ltd.",0040193930,China
"Dalian Maruyama Food co., Ltd.",0040193894,China
"Dalian Nongchang International Trade Co., Ltd.",0040193796,China
Dalian Qiya Trading Co. Ltd.,0040193818,China
"Dalian Shancheng Horseradish Products Co., Ltd.",0040193892,China
"Dalian ShouHe Food Co., Ltd.",0040016052,China
"Dalian Taijin Trading Co., Ltd.",0040193932,China
"Dalian Weifeng International Trade Co., Ltd.",0040193898,China
"Dalian Zhengye Trading Co., Ltd.",0040141080,China
"Dalian Ruixiang Im port &  Export Co.,Ltd",0040198425,China
Dalla Costa Alimentare S.r.l.,0002208305,Italy
Damak Kebab Sp. z.o.o.,0040184353,Poland
Productos Damel S.L.,0040107451,Spain
Damhus GmbH & Co. KG,0010319528,Germany
Fratelli Damiano & C. Srl,0002359784,Italy
Importhaus Damien de Jong GmbH,0001526375,Germany
Damsa S.A.,0012110027,Morocco
Dan Cake A/S,0001561243,Denmark
Dan Cake Polonia Sp.z.o.o.,0002495765,Poland
Dan Cake Deutschland GmbH,0002402567,Germany
Dan-D Foods Ltd.,0014672369,Canada
Danaeg Denmark,0001537903,Denmark
Danais S.A.,0002498002,Greece
Danatura Food GmbH,0040194937,Germany
"Dandong Jiangrong Trade Co.,Ltd",0040198376,China
Dandy Company Ltd.,0013282518,Qatar
Danehaye Raztak Negin Co. Ltd.,0040135920,Iran
Danish Crown A/S,0001695541,Denmark
Danish Organic Food Network,0040132094,Denmark
Danper Trujillo SAC,0002225360,Peru
Danpo A/S,0001695630,Denmark
Dansk Mjoed,0040144281,Denmark
Danube for Import & Export,0040189619,Egypt
Danvita UAB,0012879249,Lithuania
Danyun Fairtrade,0040198326,Denmark
Daoom Inc.,0040188563,"Korea, Republic of"
A. Darbo AG,0001524453,Austria
J.J. Darboven GmbH & Co. KG,0001516841,Germany
Dardanel Onentas Gida San. A.S.,0002408995,Turkey
Daregal S.A.,0000888834,France
Dari Couspate,0002405138,Morocco
Dart Valley Foods Ltd. Butlers Grove,0010379706,United Kingdom
"Qoobee GmbH DasEis, division healthy planet",0012356667,Germany
Dat-Schaub A/S,0010495853,Denmark
DAUMANTAI LT UAB,0002493252,Lithuania
Dauphine,0016166840,Belgium
Dave's Gourmet Inc.,0002273361,United States of America
David Rio San Francisco,0012145959,United States of America
Dawn Farms,0012359520,Ireland
Dawn Foods Germany GmbH,0015237589,Germany
Dawn International Ltd,0002295212,Ireland
Dawn Meats,0010508441,Ireland
Dawn Pork & Bacon,0011142619,Ireland
Dawtona Frrozen Sp.z o.o.,0002494567,Poland
Zpow Dawtona,0012145935,Poland
"""Day and Night"" Ltd.",0012145934,Bulgaria
DBB,0012896518,Belgium
DCOOP S.Coop.And,0002330797,Spain
De Clemente Conserve SpA,0040095344,Italy
De First Food Manufacturing (M) Sdn Bhd,0040188442,Malaysia
De Halm b.v.,0010381899,Netherlands
De Lucia Domenico S.P.A.,0002514825,Italy
De Matteis Agroalimentare Spa,0002209534,Italy
Acetificio Marcello de Nigris,0001556096,Italy
"De Prado Quality Foods, S.L.",0040105117,Spain
Dean's of Huntly Ltd.,0002247436,United Kingdom
Deas S.A.,0002349114,Greece
DECO Industrie S. C. P. A.,0002387391,Italy
Deejay Distilleries Pvt. Ltd.,0040096779,India
Deeko Bahrain WLL,0002431116,Bahrain
Defne Dis Ticaret ve Tarim Ürünleri A.S.,0012145791,Turkey
Degirmenci Gida San. Ve Tic. Ltd. Sti,0040192772,Turkey
"Dehesa de Los Llanos, S.L.",0012359091,Spain
DEHOGA  Bundesverband e. V.,0001565427,Germany
DEHOGA Nordrhein-Westfalen  e.V.,0001425714,Germany
Norbert Deiters & Ulrich Florin GbR,0001418955,Germany
DeJong Cheese,0040128110,Netherlands
DEKOBACK GmbH,0014489504,Germany
Del Monte International GmbH C/O Del Monte International GmbH (Monaco Branch),0012405874,Monaco
Del Oro S.A.,0040141659,Costa Rica
Delafaille NV,0013900171,Belgium
Delamaris L.T.D.,0001897926,Slovenia
Delamere Dairy,0015996815,United Kingdom
"Delaviuda Alimentacion, S.A.U.",0000125830,Spain
Delba Backbetrieb GmbH,0001409018,Germany
Delfi S.A.,0040144226,Greece
Deli Gourmet GmbH,0015969033,Austria
Delibreads Europe S.L.U.,0014676104,Spain
"Delicat Aliment, S.L. (Espiga Blanca)",0012345117,Spain
Les Délices de Saint Orens SARL Ferme de Jean Sarthe,0040105666,France
Delices des 7 Vallées,0040183272,France
Delicius Rizzoli S.p.A.,0001096575,Italy
The Delights Company for Dates & Chocolates LLC.,0040185748,Jordan
Delikapur UG,0014648354,Germany
Delimondo Handels GmbH & Co. KG,0000205206,Germany
Delina GmbH,0011106926,Germany
Delinuts B.V.,0002488508,Netherlands
Delisauce,0016063460,Belgium
Deliva NV,0002339627,Belgium
Delizia S.P.A.,0040181899,Italy
Delizie Di Calabria S.R.L.,0002298019,Italy
Della Peruta Vincenzo Srl,0040145109,Italy
"Dellos F and B Co., Ltd.",0040185265,"Korea, Republic of"
S.A. Delouis Fils,0002401866,France
DELPEYRAT S.A.S.,0010388980,France
Delta Foods S.A.,0015308581,Greece
Delta Foods Import and Export Solutions,0040195523,Brazil
PT Delta Pasific Indotuna,0040189647,Indonesia
Deltatrade International SAS,0002486553,France
DELUXE RICH SDN BHD,0016665524,Malaysia
Delverde Industrie Alimentari SPA,0001826026,Italy
DEMASA Hearts of Palm Division,0002218169,Costa Rica
Demeter-Felderzeugni sse GmbH,0002234083,Germany
Demka GmbH,0010383536,Germany
Demkar Nuts Gida San. Tic. Ltd. Sti,0040192781,Turkey
Denimeks Food Production Company,0017219128,Turkey
Denis China Company Limited,0013289387,Hong Kong
Deniz Tarim Tic. ve San. A.S.,0002498404,Turkey
Department of Agriculture - Philippines,0002295922,Philippines
Department of Foreign Trade Ministry of Commerce (TH),0040113516,Thailand
Department of Trade & Industry (THEDTI),0001820729,South Africa
Derby Ingredients Ltd,0015304310,United Kingdom
"Derivados Citricos, S.A.",0012407247,Spain
Pizza Dermaris GmbH,0014313304,Germany
Deroni Ltd.,0002382997,Bulgaria
Derpan s.r.l.,0040077503,Romania
Derrien & Fils Sp. z o.o,0040003463,Poland
Dervisoglu Tarim Ürünleri Tic.San.Ltd,0016951548,Turkey
Descafecol S.A.,0011144011,Colombia
Desdelsur S.A.,0012124364,Argentina
Deseue Grande Coulee,0040188688,Canada
DESIETRA GmbH,0002490250,Germany
"Despieces Carnicos Olot, SLU",0012145313,Spain
Dessert Factory SA,0040065131,Belgium
Destan Dis Tic Ve Gida San Ltd Sti,0040192832,Turkey
Destrooper-Olivier NV,0001420321,Belgium
Detay Gida SAN. ve TIC A.S.,0040077900,Turkey
Detki Keksz GmbH,0002404836,Hungary
Detmers Getreide-Vollwerkost GmbH,0001439715,Germany
Detry s.a,0002224156,Belgium
Deutscher Fachverlag GmbH,0000176303,Germany
Develey Senf & Feinkost GmbH,0000283827,Germany
DEWIN GmbH,0016016013,Germany
DFM Vermarktungs GmbH,0040149093,Germany
DFV SpA,0013250901,Chile
Dhaval Agri Exports,0012124240,India
Di Biase Nicola,0040198225,Italy
Di Dio Srl,0014869720,Italy
Di Gennaro Feinkost- und Weinhandelsgesellsch aft mbH,0000967882,Germany
Di Leo Pietro S.p.A.,0002304429,Italy
Di Mauro Officine Grafiche S.p.A.,0010676533,Italy
Di Vita S.p.A.,0002405751,Italy
Di.Ni. SAS - Pasta Paisanella,0040064338,Italy
Diabco S.A.R.L.,0040061423,Lebanon
DIAGEO Germany GmbH,0040146108,Germany
Diamond Foods Inc.,0040017436,United States of America
Diana SRL,0014441728,Romania
Diatosta - Indústria Alimentar S.A.,0002306165,Portugal
Diavena Ltd,0013592136,Bulgaria
DiBu Power GmbH,0014646594,Germany
Friedr. Dick GmbH & Co. KG,0000168378,Germany
Dicke Food Makes Fun GmbH,0009017839,Germany
Die grüne Tür Kosmetik mit Konzept,0040199352,Germany
Die Käsemacher GmbH,0040107835,Austria
Bakkerij Van Diermen B.V.,0002220878,Netherlands
DIF Delicious Italian Food srl,0016231084,Italy
Dijo Sweet-Horeca Service Sp. z.o.o. Spólka Komandytowa,0013272960,Poland
Dilecce Nicola srl,0040191525,Italy
Dilillo S.r.l.,0040191540,Italy
Dilmah Fine Teas & Herbs Ltd.,0001912151,Sri Lanka
DILMOOR S.p.A.,0013856317,Italy
Dim Komerc Ltd.,0040068559,Macedonia
Dimes Gida Sanayi Ve Tic. A.S.,0011126847,Turkey
"""Dimitar Madjarov - 2"" LTD",0012921459,Bulgaria
Dimitra - Parparas S.A.,0040105547,Greece
"""Nikos Export"" Dimitris Batzilis & CO GP",0016051666,Greece
Dina Foods Ltd,0010348789,United Kingdom
Cotia Atlas (UK) LLP,0040181901,United Kingdom
"Dingxi Longruan Biology Science & Technology Co., Ltd.",0040189368,China
"Dione Dairy Ice Cream (SC ""Klaipedos Pienas"")",0040141104,Lithuania
Dipasa Europe B.V.,0002222889,Netherlands
Dirafrost Frozen Fruit Industry,0002268172,Belgium
Distillati Group,0012352729,Italy
Distilleria Fratelli Caffo Srl,0002276795,Italy
Distillerie Zanin srl,0002452663,Italy
Distri-Plus (Thailand) Company Limited,0011126863,Thailand
Distribuzine Olive di Pitturi Sergio,0040110920,Italy
Dithmarscher Geflügel GmbH & Co. KG,0011108087,Germany
DITRA nv,0040177676,Belgium
Brezelbäckerei Ditsch GmbH,0001553429,Germany
DIVAS drink INTERNATIONAL a.s.,0040183322,Slovakia
Diversi Foods NV,0002379850,Belgium
Dizem Yapi Gida Turizm Ve dis Ticaret Ltd Sti,0040192835,Turkey
DKG Gida San. ve Tic. Ltd.Sti.,0040135182,Turkey
"DLG e.V., Testzentrum Lebensmittel",0015982794,Germany
DMK Deutsches Milchkontor GmbH,0014630559,Germany
Do Eat S.A.,0040194599,Belgium
Dobbels Meat N.V.,0012357895,Belgium
SC Dobeles Dzirnavnieks,0014972090,Latvia
DOC Dutch Original Cheese vof,0012352873,Netherlands
"Docapesca - Portos e Lotas, S.A.",0040142393,Portugal
Doceira Campos do Jordão Ltda. Santa Edwiges,0002440250,Brazil
Docile Alimentos Ltda,0002455115,Brazil
Dodoni S.A.,0001556436,Greece
Dodot Ltd,0040141973,Israel
Doens Food,0002312636,Netherlands
Dogadan Gida Urunleri San. Ve Paz. A.S.,0040193439,Turkey
Dogan Can Gida Tarim Urun Ve San Ltd. Sti,0040192863,Turkey
Döhler GmbH,0003325015,Germany
Dolceria Alba S.p.A.,0012356709,Italy
Dolciaria Luigia,0002275416,Italy
DOLFIN S.P.A.,0002392673,Italy
SCEA Domaine ST Gabriel,0040189071,France
Dometic WAECO International GmbH,0001476785,Germany
DOMTY,0002383145,Egypt
Domvil S.A. Aveguay,0011132520,Argentina
Doña Panela Ltda,0013273785,Colombia
Donau Soja,0040192277,Austria
Donelli Vini Spa,0001914944,Italy
Dong - A ST,0040194298,"Korea, Republic of"
"Dong Fu Cheng Farm , Shi He Zi",0040198365,China
Dong Giao Foodstuff Export Joint Stock Company (DOVECO),0002410607,Vietnam
Dong Giao Foodstuff Export JSC,0012577142,Vietnam
"DongGuan Glory Tins Manufactory Co., Ltd.",0040189873,China
"Dongwon Home Food Co., Ltd",0040191815,"Korea, Republic of"
"Dongying Minxing Foods Co., Ltd.",0040190057,China
"'Azienda Agricola ""Dora"" di Vincenza Ferrara",0040197777,Italy
DoraExport Comércio Internacional Ltda.,0040196869,Brazil
Doraj Rafsanjan Co.,0040007151,Iran
Dorit-DFT Fleischereimaschinen GmbH,0002446451,Germany
Dost Gida Sanayi ve Ticrat A.S,0040192869,Turkey
"Double Bee Enterprise Co., Ltd.",0040194761,Thailand
Dovgan GmbH Authentische Küche,0002293437,Germany
Dr Gerard LLC,0040190730,Poland
Dr. Goerg GmbH,0015294395,Germany
Dr. Antonio Martins Products green coco europe gmbh,0040112574,Germany
Dr. Schnell Chemie GmbH,0001866923,Germany
Dr. Wilhelm Krieger's Bienenhonig GmbH & Co. KG,0000138657,Germany
Dragsbaek A/S,0002266197,Denmark
"DreamPak, LLP",0040197144,United States of America
Fidel Dreher GmbH Spirit of Fruits,0010500871,Germany
DreiMeister Spezialitäten Hans Schröder GmbH & Co. KG,0001436023,Germany
Dreyer-Bienenhonig GmbH,0000212210,Germany
"Drinkologist Co., Ltd.",0016665086,Thailand
Drinkyz Sarl,0040189029,France
Drogheria e Alimentari SPA,0002286350,Italy
Drops Nazaré (J. Dinis & Filhos Lda),0012770912,Portugal
Exportadora Dryfrut Ltda,0013274899,Chile
DS Foods Ltd.,0014863272,Macedonia
Deutsches Tiefkühlinstitut e.V,0000258598,Germany
PT Dua Kelinci,0012573473,Indonesia
Dubai Exports,0040057569,United Arab Emirates
Ducs de Gascogne,0010496257,France
Due Vittorie Agricola Due Vittorie srl,0040135020,Italy
Dulcesol SA,0002268144,Spain
Dulcor S.A.,0011132524,Argentina
Dulsan Organica S.A.,0040192924,Paraguay
Dumet AG,0013149455,Switzerland
Dunbia,0040022246,United Kingdom
Dunicec Com SRL,0040198323,Romania
Dunya Food Ihracat Ithalat Sanayi Ticaret Anonim Sirketi (Import/Export),0040195002,Turkey
Dupont N.V.,0010383808,Belgium
Duroc d'Olives bvba,0016059008,Belgium
Duru Bulgur Gida San. ve Tic. A.S.,0002498428,Turkey
Dutch Food Experts BVBA,0016127849,Belgium
Dutch Bakery B.V.,0040136117,Netherlands
Duval Enterprises Private Limited,0040174850,India
Düzgün-Food GmbH,0013711239,Germany
DV Foods,0010383804,Belgium
Dynamic Commodities (Pty) Ltd.,0011115843,South Africa
Dynamice B.V.,0040185144,Netherlands
D 'Orazio SRL Frantoio Oleario,0040016480,Italy
D´Argifral - Briquemont,0040189282,Belgium
Hermanos Moran SL,0040177735,Spain
Marcos Salamanca,0010503782,Spain
E. Moreno Ruiz Hnos S.L.,0010378546,Spain
E.W.A. Wessendorf GmbH & Co. KG,0009014771,Germany
East Azarbaijan Zarrintak,0040188780,Iran
The East India Company Fine Foods Ltd,0002331617,United Kingdom
"Eastern Food Processing ""Agrogreen""",0040013664,Egypt
Eastman Foods,0010349348,India
"Eastsign Foods (Quzhou) Co., Ltd.",0040193664,China
Easy Group,0040186620,Netherlands
easyfood A/S,0011135507,Denmark
Easyroast Seyeks Dis.Tic.Ltd.Sti.,0040094198,Turkey
Eat Better s.r.l.,0040097774,Italy
Eat Friuli S.R.L.,0040102796,Italy
Eat Natural Ltd.,0002439566,United Kingdom
Ebbo Maroc,0011604477,Morocco
EBLEX,0040053112,United Kingdom
ebro Electronic - Geschäftsb. der WTW GmbH,0001526774,Germany
Ecco-F S.A.,0002478643,Bulgaria
"Eco Biotech Co., Ltd.",0016682223,"Korea, Republic of"
Eco-Park Holdings Limited,0040192526,Hong Kong
EcoCor d.o.o.,0040191491,Croatia
EcoFlor LLC,0040181892,Russia
Ecofrost S.A.,0002454587,Belgium
Ecofruct SRL,0013129065,Romania
"Ecològica dels Pirienus, S.L.",0012648882,Spain
Edge Worldwide Logistics Ltd,0040189386,United Kingdom
Edible Agro Products Ltd.,0014662377,India
Edman Saffron Agro Export Co.,0014555690,Iran
Edmund Merl GmbH & Co.KG,0001026380,Germany
Edpacif S.A.,0040191958,Ecuador
Eesti Pagar AS,0013875308,Estonia
Eezdee Intrade Sdn Bhd,0040188317,Malaysia
EFAG GmbH & Co. KG,0040114395,Germany
Efe Eyup Sultan Sekerleme Gida San. Ve Tic Ltd. Sti.,0040192872,Turkey
Efes Export SA,0014837562,Romania
Efes Export SA,0012357713,Romania
EGCT for Agricultural Products,0016341342,Egypt
"Ege Hazir Yiyecek San. ve Tic. Ltd. Sti. Semolina, Tekinak Gida San. Ve Tic. A.S.",0014655685,Turkey
Ege Kadayif ve Gida San. Ve Tic. Ltd. Sti.,0016402888,Turkey
Privatbrauerei und Mineralbrunnenbetrie b H.Egerer e.K.,0010511134,Germany
EGGcellent Foodservice GmbH,0015405914,Germany
Eggelbusch GmbH & Co. KG Fleischwarenfabrik,0000935301,Germany
Egypt Expo & Convention Authority - EECA,0040110878,Egypt
Egyptian Co. for Preserving and Cooling Vegetables & Fruit,0040189646,Egypt
Egyptian Emirates for Food Industry,0040189780,Egypt
Egyptian Swiss Co. for Pasta,0040189708,Egypt
EHRMANN AG Oberschönegg im Allgäu,0000305049,Germany
Privatbrauerei Eichbaum Gmbh & Co. KG,0001217275,Germany
Eichetti Confect Spezialitäten A. Eichelmann GmbH & Co. KG,0000380717,Germany
Eis-Zauberei Wolfgang Brasch e.K.,0002227442,Germany
Eko Mes Ltd,0040193954,Bulgaria
Eko Vrelo Ltd.,0040108697,Croatia
Ekrem Narin Ith. Ihr. Ulus Nak. Hayv. Imal. Tar. Taah. And Tic. Ltd. Sti,0040193069,Turkey
EKRO,0001057235,Netherlands
Eksper Gida Paz. San. Ve Tic A.S.,0013810116,Turkey
El Hamd Trading Company,0002503725,Egypt
El-Marwa Food Industries,0012576997,Egypt
El Nogal,0040191518,Spain
El-Rashidi El-Mizan Confectionery S.A.E,0040108366,Egypt
El Sabor Mexican Foods S.A.,0040012271,Greece
